From	To
O15511	9606.ENSP00000294742
Q99LC5	10090.ENSMUSP00000034866
Q6RHR9	10090.ENSMUSP00000086730
Q8BHK0	10090.ENSMUSP00000086646
Q8TEL6	9606.ENSP00000252015
Q8K400	10090.ENSMUSP00000123253
P10244	9606.ENSP00000217026
Q8VI24	10090.ENSMUSP00000110057
Q99LI2	10090.ENSMUSP00000102224
Q2EMV9	10090.ENSMUSP00000037657
Q96CD0	9606.ENSP00000258200
Q8BLK3	10090.ENSMUSP00000077913
Q9D0M1	10090.ENSMUSP00000101999
P13647	9606.ENSP00000252242
P70270	10090.ENSMUSP00000099765
Q9Z315	10090.ENSMUSP00000047397
Q9QY36	10090.ENSMUSP00000033763
Q9Y287	9606.ENSP00000367828
Q61285	10090.ENSMUSP00000068940
Q9Y3A5	9606.ENSP00000246868
Q149L7	10090.ENSMUSP00000137837
P20491	10090.ENSMUSP00000078875
Q0KL02	10090.ENSMUSP00000087714
Q8R4I4	10090.ENSMUSP00000024970
Q9JM54	10090.ENSMUSP00000025399
Q7LBR1	9606.ENSP00000432279
P35565	10116.ENSRNOP00000040859
Q9ERB0	10090.ENSMUSP00000023449
P16951	10090.ENSMUSP00000107641
O15131	9606.ENSP00000357552
Q9UBU6	9606.ENSP00000259963
Q9BZC7	9606.ENSP00000344155
P53992	9606.ENSP00000343405
Q8N4N8	9606.ENSP00000268919
Q8BLN6	10090.ENSMUSP00000053692
Q8K4Z5	10090.ENSMUSP00000002198
P16332	10090.ENSMUSP00000130941
O95198	9606.ENSP00000424198
Q9JJA2	10090.ENSMUSP00000093173
P48356	10090.ENSMUSP00000037385
O70583	10090.ENSMUSP00000107733
Q9HD42	9606.ENSP00000380998
Q9DAI4	10090.ENSMUSP00000028125
Q9CXU0	10090.ENSMUSP00000022089
Q9WTK7	10090.ENSMUSP00000003152
P12815	10090.ENSMUSP00000022060
Q8R4H2	10090.ENSMUSP00000126598
Q61753	10090.ENSMUSP00000064755
Q7Z2Z2	9606.ENSP00000268206
Q9R099	10090.ENSMUSP00000115011
Q5VV67	9606.ENSP00000278070
Q8IWV7	9606.ENSP00000290650
Q83AQ5	227377.CBU_1825
O35972	10090.ENSMUSP00000039784
Q8CID3	10090.ENSMUSP00000020938
Q9CYP7	10090.ENSMUSP00000034507
Q99J31	10090.ENSMUSP00000033560
Q13077	9606.ENSP00000362994
Q9Y2D8	9606.ENSP00000340279
P52946	10090.ENSMUSP00000082729
Q9ULR0	9606.ENSP00000411822
O75832	9606.ENSP00000217958
O43900	9606.ENSP00000470248
Q15291	9606.ENSP00000264515
Q9WV80	10090.ENSMUSP00000034946
Q9H7L9	9606.ENSP00000443988
Q9HBH0	9606.ENSP00000267205
Q9UHB9	9606.ENSP00000312066
Q96GE4	9606.ENSP00000450461
P48681	9606.ENSP00000357206
P59923	9606.ENSP00000413073
P43883	10090.ENSMUSP00000000466
P04925	10090.ENSMUSP00000088833
Q80TM9	10090.ENSMUSP00000022469
Q9R020	10090.ENSMUSP00000101673
Q9CQ21	10090.ENSMUSP00000100534
Q9Y312	9606.ENSP00000363043
P08648	9606.ENSP00000293379
Q8TDG2	9606.ENSP00000360165
P01901	10090.ENSMUSP00000025181
Q9P2J5	9606.ENSP00000377954
Q00536	9606.ENSP00000276052
P08069	9606.ENSP00000268035
Q61151	10090.ENSMUSP00000021447
Q9Y2Q9	9606.ENSP00000276585
Q8C5W0	10090.ENSMUSP00000105563
O14936	9606.ENSP00000367408
Q8TBC3	9606.ENSP00000291842
Q13387	9606.ENSP00000330572
Q02040	9606.ENSP00000324827
Q9UFG5	9606.ENSP00000397394
P68037	10090.ENSMUSP00000111363
Q9JM58	10090.ENSMUSP00000008032
Q9CQI9	10090.ENSMUSP00000042204
Q61062	10090.ENSMUSP00000003318
Q9JKB1	10090.ENSMUSP00000002289
Q9QY53	10090.ENSMUSP00000028857
E9QA35	10090.ENSMUSP00000128533
Q9CQK7	10090.ENSMUSP00000019917
Q8NFW8	9606.ENSP00000229329
Q6PCD5	9606.ENSP00000354361
Q6AZB0	10090.ENSMUSP00000023370
Q9R0Q6	10090.ENSMUSP00000031625
Q6PFD6	10090.ENSMUSP00000021311
Q3UGF1	10090.ENSMUSP00000038098
Q8K339	10090.ENSMUSP00000043614
O15266	9606.ENSP00000370990
O70194	10090.ENSMUSP00000098053
P35527	9606.ENSP00000246662
Q99N03	10090.ENSMUSP00000072531
Q96ME7	9606.ENSP00000347648
P97929	10090.ENSMUSP00000038576
Q80UK0	10090.ENSMUSP00000099720
Q9D9R9	10090.ENSMUSP00000053434
Q9QXD8	10090.ENSMUSP00000026269
P48281	10090.ENSMUSP00000023119
Q91VW3	10090.ENSMUSP00000030651
Q9D687	10090.ENSMUSP00000022048
O70273	10090.ENSMUSP00000087961
P35438	10090.ENSMUSP00000028335
Q6PDM2	10090.ENSMUSP00000120595
Q6P5D3	10090.ENSMUSP00000083742
Q9CZH8	10090.ENSMUSP00000032283
Q9Y3C6	9606.ENSP00000362803
P80560	10090.ENSMUSP00000064046
Q8CDG3	10090.ENSMUSP00000051248
Q9Y3E2	9606.ENSP00000358149
Q9JJN0	10090.ENSMUSP00000024749
Q62420	10090.ENSMUSP00000030212
Q9D903	10090.ENSMUSP00000030501
P20290	9606.ENSP00000369965
F8VQC1	10090.ENSMUSP00000098648
Q61810	10090.ENSMUSP00000080214
Q99NG0	10090.ENSMUSP00000045454
P61965	10090.ENSMUSP00000109585
O43716	9606.ENSP00000446872
Q9NWA0	9606.ENSP00000268711
Q15109	9606.ENSP00000364210
P17553	10090.ENSMUSP00000000127
Q62908	10116.ENSRNOP00000061356
P62249	9606.ENSP00000251453
Q07968	10090.ENSMUSP00000027615
Q9DD03	10090.ENSMUSP00000070588
Q9NSY1	9606.ENSP00000334836
Q9JID9	10090.ENSMUSP00000005188
Q99675	9606.ENSP00000216420
Q00688	9606.ENSP00000216330
Q8CGE9	10090.ENSMUSP00000030984
P60904	10090.ENSMUSP00000072175
Q6PD03	10090.ENSMUSP00000070726
Q9BV68	9606.ENSP00000292363
Q8N365	9606.ENSP00000290363
P26368	9606.ENSP00000307863
Q9Z2I9	10090.ENSMUSP00000123765
P17066	9606.ENSP00000310219
Q9Y3D9	9606.ENSP00000320184
Q9QYM9	10090.ENSMUSP00000080533
O43166	9606.ENSP00000450832
Q9UPW6	9606.ENSP00000401112
Q9JKD8	10090.ENSMUSP00000001484
O95359	9606.ENSP00000358001
Q8R326	10090.ENSMUSP00000022507
Q9Z266	10090.ENSMUSP00000122090
P60228	9606.ENSP00000220849
P32322	9606.ENSP00000384949
Q7TMY4	10090.ENSMUSP00000065819
Q9CY50	10090.ENSMUSP00000021864
Q4VC33	10090.ENSMUSP00000110093
Q86T90	9606.ENSP00000280020
Q9WV02	10090.ENSMUSP00000110374
Q4AC94	9606.ENSP00000334379
Q8C8N2	10090.ENSMUSP00000037194
P35279	10090.ENSMUSP00000032946
Q7TSI1	10090.ENSMUSP00000047327
Q96RP9	9606.ENSP00000419038
E9Q557	10090.ENSMUSP00000115062
Q5M956	10090.ENSMUSP00000128070
P40142	10090.ENSMUSP00000022529
P63028	10090.ENSMUSP00000106519
Q9CQJ4	10090.ENSMUSP00000075476
Q969X5	9606.ENSP00000377374
P49642	9606.ENSP00000350491
O95684	9606.ENSP00000355812
P35052	9606.ENSP00000264039
Q99L00	10090.ENSMUSP00000040802
Q9JLB9	10090.ENSMUSP00000023334
Q9ULW5	9606.ENSP00000210187
Q99KX1	10090.ENSMUSP00000032214
P50402	9606.ENSP00000358857
P52912	10090.ENSMUSP00000093425
Q9P2K6	9606.ENSP00000370671
Q2VIQ3	9606.ENSP00000387875
Q13619	9606.ENSP00000364589
Q9DB05	10090.ENSMUSP00000006181
Q9CWU5	10090.ENSMUSP00000034737
Q8WTW3	9606.ENSP00000299886
Q8TEM1	9606.ENSP00000254508
P70326	10090.ENSMUSP00000018407
Q6UJY2	10090.ENSMUSP00000124969
Q8VC56	10090.ENSMUSP00000024817
Q8K1N4	10090.ENSMUSP00000070549
Q64321	10090.ENSMUSP00000029677
Q4VAA2	10090.ENSMUSP00000044420
P26928	10090.ENSMUSP00000035211
Q99LC3	10090.ENSMUSP00000027478
Q9D6T1	10090.ENSMUSP00000019991
O35305	10090.ENSMUSP00000027559
Q8K4F6	10090.ENSMUSP00000000940
Q8VCC8	10090.ENSMUSP00000116426
P14685	10090.ENSMUSP00000017365
Q9H1D0	9606.ENSP00000352358
Q5EE38	10090.ENSMUSP00000048180
Q06986	10090.ENSMUSP00000067496
Q9JIZ5	10090.ENSMUSP00000005862
P68369	10090.ENSMUSP00000094778
A6NFA1	9606.ENSP00000476820
Q9UBI6	9606.ENSP00000360021
Q9JKN5	10090.ENSMUSP00000061408
Q9ESG4	10090.ENSMUSP00000107899
P17439	10090.ENSMUSP00000130660
P38432	9606.ENSP00000240316
Q61768	10090.ENSMUSP00000025083
O88803	10090.ENSMUSP00000060495
O54781	10090.ENSMUSP00000085734
Q8TF01	9606.ENSP00000358242
P51865	10090.ENSMUSP00000035075
O54917	10090.ENSMUSP00000020908
O60610	9606.ENSP00000381565
O43674	9606.ENSP00000259037
O54890	10090.ENSMUSP00000021028
Q03719	10090.ENSMUSP00000009875
Q8N8U2	9606.ENSP00000476295
Q8BJ71	10090.ENSMUSP00000105174
P14384	9606.ENSP00000448517
Q13485	9606.ENSP00000341551
Q80YT7	10090.ENSMUSP00000040905
P20357	10090.ENSMUSP00000076577
Q61090	10090.ENSMUSP00000109884
P55084	9606.ENSP00000325136
P33242	10090.ENSMUSP00000108504
Q9GZT3	9606.ENSP00000450909
E9Q6P5	10090.ENSMUSP00000052107
Q9WTI7	10090.ENSMUSP00000104069
Q9BRT9	9606.ENSP00000276533
P52789	9606.ENSP00000290573
Q6PD26	10090.ENSMUSP00000044871
O43395	9606.ENSP00000315379
Q80UY1	10090.ENSMUSP00000025632
Q91YU6	10090.ENSMUSP00000045478
Q04447	10090.ENSMUSP00000001304
P16403	9606.ENSP00000339566
Q9CR42	10090.ENSMUSP00000025718
Q9H840	9606.ENSP00000270257
O00443	9606.ENSP00000265970
P23506	10090.ENSMUSP00000124932
P62857	9606.ENSP00000472469
Q6PIE5	10090.ENSMUSP00000083077
P27930	9606.ENSP00000330959
P97492	10090.ENSMUSP00000068731
Q52KR3	10090.ENSMUSP00000084977
Q99MK9	10090.ENSMUSP00000010211
Q60634	10090.ENSMUSP00000072136
B5ME19	9606.ENSP00000370258
Q9Z0E3	10090.ENSMUSP00000114904
Q99NC0	10090.ENSMUSP00000033465
P49841	9606.ENSP00000324806
O43617	9606.ENSP00000480332
P70268	10090.ENSMUSP00000005616
Q60664	10090.ENSMUSP00000032396
Q9BQL6	9606.ENSP00000217289
P63280	10090.ENSMUSP00000134169
Q8C7B8	10090.ENSMUSP00000040078
P07919	9606.ENSP00000309565
Q8VEH3	10090.ENSMUSP00000027684
Q03160	10090.ENSMUSP00000019456
Q4VA36	10090.ENSMUSP00000053216
O35864	10090.ENSMUSP00000027050
Q9JJZ2	10090.ENSMUSP00000032233
Q8WVM7	9606.ENSP00000372689
P34971	10090.ENSMUSP00000040847
Q8WVK2	9606.ENSP00000244227
P63096	9606.ENSP00000343027
Q9CR26	10090.ENSMUSP00000119829
Q8IVS2	9606.ENSP00000290429
P30285	10090.ENSMUSP00000006911
Q9CXZ1	10090.ENSMUSP00000022286
Q8NFH8	9606.ENSP00000349824
Q99470	9606.ENSP00000247020
Q9WTZ8	10090.ENSMUSP00000043113
Q9NPJ6	9606.ENSP00000258648
O75351	9606.ENSP00000238497
Q9Y3L5	9606.ENSP00000340274
Q8CIE2	10090.ENSMUSP00000012612
Q8WXW3	9606.ENSP00000317144
P55258	10090.ENSMUSP00000003121
Q9R0P4	10090.ENSMUSP00000032899
O88685	10090.ENSMUSP00000071054
P03921	10090.ENSMUSP00000081001
P25391	9606.ENSP00000374309
P28231	10090.ENSMUSP00000046755
Q7TSH8	10090.ENSMUSP00000091440
Q8K2H6	10090.ENSMUSP00000048244
Q6ZUB1	9606.ENSP00000322640
P11214	10090.ENSMUSP00000033941
Q9Y4G6	9606.ENSP00000453508
P0CG49	10090.ENSMUSP00000019649
P16627	10090.ENSMUSP00000007248
Q9Z265	10090.ENSMUSP00000066679
Q6ZWR6	10090.ENSMUSP00000039440
P51450	10090.ENSMUSP00000029795
Q8VCQ8	10090.ENSMUSP00000110673
Q80WJ1	10090.ENSMUSP00000096209
P13674	9606.ENSP00000263556
Q5UIP0	9606.ENSP00000243326
A2AKX3	10090.ENSMUSP00000051492
P35363	10090.ENSMUSP00000047774
Q9CQA1	10090.ENSMUSP00000036541
P35659	9606.ENSP00000380414
O08740	10090.ENSMUSP00000038505
Q8N3K9	9606.ENSP00000394770
O95084	9606.ENSP00000280258
P60202	10090.ENSMUSP00000033800
Q3UES3	10090.ENSMUSP00000025729
Q921M3	10090.ENSMUSP00000045073
Q9ERZ6	10090.ENSMUSP00000122855
P56726	10090.ENSMUSP00000001812
P39429	10090.ENSMUSP00000028311
P21707	10116.ENSRNOP00000049624
Q9Y2L5	9606.ENSP00000283351
Q9NTM9	9606.ENSP00000359507
Q9CWX2	10090.ENSMUSP00000028768
O75394	9606.ENSP00000296102
Q06185	10090.ENSMUSP00000051222
Q9UBR2	9606.ENSP00000217131
Q9BT92	9606.ENSP00000324404
P49023	9606.ENSP00000267257
P00342	10090.ENSMUSP00000014545
Q14781	9606.ENSP00000308750
Q9R1A8	10090.ENSMUSP00000076160
Q8VHH5	10090.ENSMUSP00000024123
Q91VL8	10090.ENSMUSP00000052170
P97457	10090.ENSMUSP00000032910
O75182	9606.ENSP00000369131
P97350	10090.ENSMUSP00000027667
P98179	9606.ENSP00000365950
Q3UDK1	10090.ENSMUSP00000047475
Q8VD62	10090.ENSMUSP00000125651
P26639	9606.ENSP00000387710
P05783	9606.ENSP00000373487
Q12873	9606.ENSP00000369716
Q8WUB8	9606.ENSP00000341805
P25054	9606.ENSP00000257430
O76071	9606.ENSP00000418287
P32211	10090.ENSMUSP00000040808
P29387	10090.ENSMUSP00000121127
Q9NPA8	9606.ENSP00000429986
Q5SXI5	10090.ENSMUSP00000013262
P97471	10090.ENSMUSP00000025393
P61202	10090.ENSMUSP00000106090
Q6P2P2	9606.ENSP00000314396
O35892	10090.ENSMUSP00000066399
Q9CQI7	10090.ENSMUSP00000008477
Q9EPW0	10090.ENSMUSP00000110583
O95999	9606.ENSP00000359612
P61460	10090.ENSMUSP00000113862
Q9CX53	10090.ENSMUSP00000063554
Q9QUH6	10116.ENSRNOP00000044041
Q9UBB5	9606.ENSP00000256429
Q8BLR9	10090.ENSMUSP00000035326
Q9JLU4	10116.ENSRNOP00000041083
Q924H2	10090.ENSMUSP00000012259
Q04912	9606.ENSP00000296474
Q9Z324	10090.ENSMUSP00000028151
P62910	9606.ENSP00000416429
Q3TJZ6	10090.ENSMUSP00000108126
P62745	9606.ENSP00000272233
Q9QXZ0	10090.ENSMUSP00000119600
Q64143	10090.ENSMUSP00000030464
O09127	10090.ENSMUSP00000030420
P21614	10090.ENSMUSP00000046636
Q00537	9606.ENSP00000261211
Q8WVT3	9606.ENSP00000324318
P41240	9606.ENSP00000220003
P53995	10090.ENSMUSP00000014499
P17433	10090.ENSMUSP00000002180
P34932	9606.ENSP00000302961
Q92733	9606.ENSP00000271526
P62244	9606.ENSP00000318646
Q80X56	10090.ENSMUSP00000047627
Q8BRG8	10090.ENSMUSP00000110813
P08151	9606.ENSP00000228682
P70444	10090.ENSMUSP00000004560
Q9CQ33	10090.ENSMUSP00000111345
P56818	10090.ENSMUSP00000034591
Q61079	10090.ENSMUSP00000072043
Q8CJ40	10090.ENSMUSP00000099549
Q9H0X9	9606.ENSP00000263650
P47811	10090.ENSMUSP00000004990
Q80TQ2	10090.ENSMUSP00000039834
P51812	9606.ENSP00000368884
Q8CFW7	10090.ENSMUSP00000048320
Q69ZM6	10090.ENSMUSP00000084430
P52927	10090.ENSMUSP00000072556
Q3V3R1	10090.ENSMUSP00000112897
Q8VHJ5	10090.ENSMUSP00000027929
O55128	10090.ENSMUSP00000073697
O08852	10090.ENSMUSP00000049296
Q6JQN1	9606.ENSP00000389813
Q80XQ2	10090.ENSMUSP00000024717
Q9Z2D0	10090.ENSMUSP00000059894
Q80V62	10090.ENSMUSP00000045667
Q9CPV4	10090.ENSMUSP00000017430
Q8NB16	9606.ENSP00000308351
Q501J6	10090.ENSMUSP00000055535
Q9NX58	9606.ENSP00000345917
P68400	9606.ENSP00000217244
Q8VDM6	10090.ENSMUSP00000037268
Q96CB8	9606.ENSP00000415433
Q9JLM9	10090.ENSMUSP00000028252
P97299	10090.ENSMUSP00000029625
P14599	7227.FBpp0298292
P51612	10090.ENSMUSP00000032182
A2AL36	10090.ENSMUSP00000028237
O60749	9606.ENSP00000368831
Q16531	9606.ENSP00000301764
Q5SUQ9	10090.ENSMUSP00000112063
Q9WV19	10090.ENSMUSP00000047150
Q8BM13	10090.ENSMUSP00000034692
Q80SS5	10090.ENSMUSP00000099870
Q9UHK0	9606.ENSP00000368459
Q8R1P4	10090.ENSMUSP00000022119
Q8CE72	10090.ENSMUSP00000106247
Q91X51	10090.ENSMUSP00000035099
Q9Z0U1	10090.ENSMUSP00000097154
Q04742	10090.ENSMUSP00000046026
Q8WZA0	9606.ENSP00000366430
P46783	9606.ENSP00000481646
Q6UXU6	9606.ENSP00000300433
O70372	10090.ENSMUSP00000022104
Q8BG84	10090.ENSMUSP00000083589
Q8IWT6	9606.ENSP00000259324
Q9R190	10090.ENSMUSP00000093959
Q9HAU4	9606.ENSP00000262435
Q6NZL1	10090.ENSMUSP00000131734
P35610	9606.ENSP00000356591
Q9DAN6	10090.ENSMUSP00000023129
Q8VCB2	10090.ENSMUSP00000003049
Q8CAE9	10090.ENSMUSP00000040417
O75970	9606.ENSP00000439807
Q8C167	10090.ENSMUSP00000130967
P01887	10090.ENSMUSP00000099534
Q8IY92	9606.ENSP00000294008
Q92526	9606.ENSP00000327191
E9Q784	10090.ENSMUSP00000022577
O95163	9606.ENSP00000363779
Q91VL9	10090.ENSMUSP00000041955
Q91ZU1	10090.ENSMUSP00000043462
Q9DAD6	10090.ENSMUSP00000054053
Q8N5N7	9606.ENSP00000363999
Q9BXK1	9606.ENSP00000250916
Q07231	10090.ENSMUSP00000106584
Q62130	10090.ENSMUSP00000095051
P17661	9606.ENSP00000363071
Q8BLF1	10090.ENSMUSP00000045864
Q32P51	9606.ENSP00000350090
Q8R349	10090.ENSMUSP00000047950
Q9R0P3	10090.ENSMUSP00000022573
Q8BHJ5	10090.ENSMUSP00000067164
Q66T02	10090.ENSMUSP00000081132
Q8VE97	10090.ENSMUSP00000061474
Q60787	10090.ENSMUSP00000056621
O35445	10090.ENSMUSP00000015622
Q9CQZ1	10090.ENSMUSP00000034300
Q62421	10090.ENSMUSP00000032874
Q8C9M8	10090.ENSMUSP00000039073
P01023	9606.ENSP00000323929
Q9DB72	10090.ENSMUSP00000000206
Q8BP92	10090.ENSMUSP00000109915
Q12965	9606.ENSP00000288235
Q9JJ66	10090.ENSMUSP00000006565
P70398	10090.ENSMUSP00000086716
Q9Y2I6	9606.ENSP00000278886
Q6ZPZ3	10090.ENSMUSP00000096386
Q9CXF4	10090.ENSMUSP00000020339
Q8IWE5	9606.ENSP00000364956
Q15021	9606.ENSP00000325017
P52735	9606.ENSP00000360916
Q3U6Q4	10090.ENSMUSP00000099673
Q96DN6	9606.ENSP00000347896
P43432	10090.ENSMUSP00000125867
P15037	10090.ENSMUSP00000023612
Q9UEY8	9606.ENSP00000348381
Q9Y5J1	9606.ENSP00000225298
O94905	9606.ENSP00000276461
Q8NFJ9	9606.ENSP00000317469
P09581	10090.ENSMUSP00000025523
Q8K0S0	10090.ENSMUSP00000003561
P49755	9606.ENSP00000303145
Q7L0Y3	9606.ENSP00000312356
O95149	9606.ENSP00000454852
Q9JMI0	10090.ENSMUSP00000125557
Q9D2H6	10090.ENSMUSP00000103252
P07141	10090.ENSMUSP00000014743
Q9UM00	9606.ENSP00000480514
P48379	10090.ENSMUSP00000002444
Q3USH5	10090.ENSMUSP00000062413
Q6ZWY3	10090.ENSMUSP00000046016
P05532	10090.ENSMUSP00000005815
Q3URQ0	10090.ENSMUSP00000132498
O35927	10090.ENSMUSP00000080427
Q9NP80	9606.ENSP00000410804
O35914	10090.ENSMUSP00000026096
Q9WVC6	10090.ENSMUSP00000114074
Q61037	10090.ENSMUSP00000094986
O14519	9606.ENSP00000261692
Q80Z37	10090.ENSMUSP00000046843
Q969G3	9606.ENSP00000323967
Q4VC44	9606.ENSP00000399938
Q15797	9606.ENSP00000426568
Q8R3N6	10090.ENSMUSP00000025137
Q5DW34	10090.ENSMUSP00000100002
Q49A26	9606.ENSP00000322716
Q9BYC9	9606.ENSP00000341082
Q99KH8	10090.ENSMUSP00000078746
P54762	9606.ENSP00000381097
P61620	10090.ENSMUSP00000032168
Q9NZN5	9606.ENSP00000380942
Q8R313	10090.ENSMUSP00000064332
P58004	9606.ENSP00000253063
Q9Y4I1	9606.ENSP00000382177
Q08857	10090.ENSMUSP00000131832
P16388	10090.ENSMUSP00000055225
Q8BJU0	10090.ENSMUSP00000005067
P62324	9606.ENSP00000256015
Q5SQY2	10090.ENSMUSP00000056417
Q9HB21	9606.ENSP00000357986
Q05513	9606.ENSP00000367830
Q91VM5	10090.ENSMUSP00000048153
Q14697	9606.ENSP00000340466
Q9D0F4	10090.ENSMUSP00000016553
Q9D6W8	10090.ENSMUSP00000059143
Q76NI1	9606.ENSP00000304437
O09000	10090.ENSMUSP00000085416
Q9NRM7	9606.ENSP00000372035
P15924	9606.ENSP00000369129
Q64008	10090.ENSMUSP00000103958
P02787	9606.ENSP00000385834
P61089	10090.ENSMUSP00000096932
B2RX88	10090.ENSMUSP00000068804
Q8C147	10090.ENSMUSP00000025831
O15091	9606.ENSP00000440915
O75694	9606.ENSP00000231498
Q6R891	10090.ENSMUSP00000041732
Q99988	9606.ENSP00000252809
P97875	10090.ENSMUSP00000059724
P15884	9606.ENSP00000381382
Q0VEJ0	10090.ENSMUSP00000095149
B2RWS6	10090.ENSMUSP00000066789
P35212	9606.ENSP00000343676
Q7TPM1	10090.ENSMUSP00000035734
Q8N6H7	9606.ENSP00000434442
P32443	10090.ENSMUSP00000043587
Q658Y4	9606.ENSP00000335082
P70280	10090.ENSMUSP00000052262
O15350	9606.ENSP00000367545
F8VQK3	10090.ENSMUSP00000111398
O70458	10090.ENSMUSP00000022746
Q13829	9606.ENSP00000226225
Q92613	9606.ENSP00000481850
Q4G163	9606.ENSP00000403293
Q8K0E1	10090.ENSMUSP00000103705
Q9HD47	9606.ENSP00000226105
Q9BSJ2	9606.ENSP00000446093
Q96AE7	9606.ENSP00000039989
Q9DAR2	10090.ENSMUSP00000051216
O43747	9606.ENSP00000377148
Q8R4K2	10090.ENSMUSP00000074471
Q99KL7	10090.ENSMUSP00000031011
Q91XV3	10090.ENSMUSP00000053943
P11440	10090.ENSMUSP00000020099
Q6A078	10090.ENSMUSP00000130899
Q61656	10090.ENSMUSP00000021062
Q62009	10090.ENSMUSP00000072773
Q8BIH0	10090.ENSMUSP00000136842
Q810A7	10090.ENSMUSP00000021046
Q2HXL6	10090.ENSMUSP00000058941
O60294	9606.ENSP00000307214
O08710	10090.ENSMUSP00000070239
Q8WYP5	9606.ENSP00000355465
P09055	10090.ENSMUSP00000087457
Q14839	9606.ENSP00000349508
Q9D0F9	10090.ENSMUSP00000061227
P12382	10090.ENSMUSP00000020522
Q60769	10090.ENSMUSP00000019997
Q9DBR4	10090.ENSMUSP00000125211
P53618	9606.ENSP00000249923
Q6PD62	9606.ENSP00000355013
O75718	9606.ENSP00000323696
Q9BQ70	9606.ENSP00000263346
Q8N6F1	9606.ENSP00000296387
Q99KK1	10090.ENSMUSP00000020023
O15541	9606.ENSP00000360497
P07814	9606.ENSP00000355890
Q9WTN6	10090.ENSMUSP00000075814
Q8CFV4	10090.ENSMUSP00000040900
Q9UBE0	9606.ENSP00000270225
O70405	10090.ENSMUSP00000031490
Q86U86	9606.ENSP00000378307
Q96FJ0	9606.ENSP00000360994
Q9JI78	10090.ENSMUSP00000022310
Q96CN9	9606.ENSP00000318821
Q63844	10090.ENSMUSP00000051619
O75533	9606.ENSP00000335321
Q6V1X1	9606.ENSP00000339208
Q9QVP4	10090.ENSMUSP00000099985
Q7TSF1	10090.ENSMUSP00000076026
Q6P9K9	10090.ENSMUSP00000129678
P17918	10090.ENSMUSP00000028817
Q3U1F9	10090.ENSMUSP00000124529
P22314	9606.ENSP00000338413
Q15554	9606.ENSP00000254942
Q9Z0S2	10090.ENSMUSP00000000253
Q9JHG6	10090.ENSMUSP00000060394
Q61152	10090.ENSMUSP00000027302
Q9DBA9	10090.ENSMUSP00000006774
O88492	10090.ENSMUSP00000139859
Q61188	10090.ENSMUSP00000080419
O54714	10090.ENSMUSP00000069259
Q8BFZ4	10090.ENSMUSP00000112518
O60437	9606.ENSP00000340510
Q63633	10116.ENSRNOP00000062103
P55937	10090.ENSMUSP00000031477
Q9ES74	10090.ENSMUSP00000027642
Q14157	9606.ENSP00000389445
Q8TD26	9606.ENSP00000362330
Q9Z280	10090.ENSMUSP00000113810
Q9QZ28	10090.ENSMUSP00000021519
Q9D8X1	10090.ENSMUSP00000107678
O35129	10090.ENSMUSP00000004375
Q8C8R3	10090.ENSMUSP00000043765
Q64317	10090.ENSMUSP00000042413
Q5FBB7	9606.ENSP00000263753
Q13769	9606.ENSP00000420306
Q16186	9606.ENSP00000478877
P61205	10090.ENSMUSP00000050689
Q8K3K7	10090.ENSMUSP00000028286
Q13023	9606.ENSP00000280979
Q9NZW5	9606.ENSP00000222644
Q9D486	10090.ENSMUSP00000130264
Q9CQU1	10090.ENSMUSP00000049548
P40227	9606.ENSP00000275603
P62140	9606.ENSP00000378769
P62849	10090.ENSMUSP00000125977
Q15466	9606.ENSP00000254227
O08856	10090.ENSMUSP00000091163
Q99807	9606.ENSP00000322316
Q96IF1	9606.ENSP00000262713
Q9EPX5	10090.ENSMUSP00000083649
Q9DC33	10090.ENSMUSP00000034879
P28359	10090.ENSMUSP00000062412
P55017	9606.ENSP00000402152
P10109	9606.ENSP00000260270
Q922U1	10090.ENSMUSP00000015892
P36916	10090.ENSMUSP00000084450
Q8WUX1	9606.ENSP00000471683
Q8CII8	10090.ENSMUSP00000055874
P82663	9606.ENSP00000253686
P04004	9606.ENSP00000226218
Q9UPQ9	9606.ENSP00000401946
Q9UJX3	9606.ENSP00000394394
Q811P8	10090.ENSMUSP00000133898
P21460	10090.ENSMUSP00000028938
Q13409	9606.ENSP00000380308
Q9BQE5	9606.ENSP00000249066
Q8BTI9	10090.ENSMUSP00000035037
Q3UZ39	10090.ENSMUSP00000095254
B1AXD8	10090.ENSMUSP00000081322
Q5M8N0	10090.ENSMUSP00000050036
Q8BVQ5	10090.ENSMUSP00000032963
P28867	10090.ENSMUSP00000107830
Q6PJ61	9606.ENSP00000410007
Q9ESK9	10090.ENSMUSP00000027040
Q9WTN3	10090.ENSMUSP00000020846
Q9H081	9606.ENSP00000484532
Q45KJ6	10090.ENSMUSP00000078361
Q8R2G6	10090.ENSMUSP00000097097
Q9Z1T2	10090.ENSMUSP00000022213
O60941	9606.ENSP00000384084
P55284	10090.ENSMUSP00000034339
Q920I9	10090.ENSMUSP00000072509
Q8BWW9	10090.ENSMUSP00000039566
O15213	9606.ENSP00000363746
Q3UHN9	10090.ENSMUSP00000126623
Q00325	9606.ENSP00000228318
P19123	10090.ENSMUSP00000131991
O55230	10090.ENSMUSP00000018985
Q8C079	10090.ENSMUSP00000068587
Q61102	10090.ENSMUSP00000033695
P98161	9606.ENSP00000262304
