From	To
Q9NQZ2	9606.ENSP00000254803
Q94BZ0	3702.AT1G50450.1
Q9SPG1	3702.AT4G12350.1
Q9MAB9	3702.AT3G01050.1
Q9SFD8	3702.AT1G21970.1
Q00218	3702.AT4G33510.1
Q9XHZ8	3702.AT1G21780.2
Q9LN67	3702.AT1G19310.1
P59672	10090.ENSMUSP00000110491
Q94BR4	3702.AT1G04510.1
P09811	10116.ENSRNOP00000009183
Q9M128	3702.AT4G01460.1
Q62876	10116.ENSRNOP00000023066
Q9LSD5	3702.AT3G27010.1
Q9M328	3702.AT3G53990.1
O49160	3702.AT3G56150.2
Q43731	3702.AT4G37520.1
Q4V8E7	10116.ENSRNOP00000055470
Q9LES0	3702.AT3G56880.1
Q659C4	9606.ENSP00000321997
Q8GWD1	3702.AT5G25490.1
Q9SIZ0	3702.AT2G40350.1
Q07020	9606.ENSP00000447001
Q9SUN5	3702.AT4G20440.1
D3ZVR0	10116.ENSRNOP00000018460
Q08117	9606.ENSP00000221561
F4I366	3702.AT1G29940.1
O82312	3702.AT2G25850.2
Q39024	3702.AT4G01370.1
Q9ZPX8	3702.AT2G46610.1
Q94AA4	3702.AT4G26270.1
P61088	9606.ENSP00000316176
Q64578	10116.ENSRNOP00000067246
Q7X9I0	3702.AT1G18750.1
Q8VYI3	3702.AT1G76150.1
P53990	9606.ENSP00000438399
Q9LMM8	3702.AT1G01530.1
Q9SHI7	3702.AT1G17280.1
Q8GUK8	3702.AT5G10060.1
P50463	10116.ENSRNOP00000019310
O81058	3702.AT2G03160.1
P16617	10116.ENSRNOP00000003390
F4IMQ0	3702.AT2G30120.2
Q505J8	10116.ENSRNOP00000004370
A0A1U8CHE2	10036.XP_005078961.1
Q9CXX0	10090.ENSMUSP00000110762
Q9SUG8	3702.AT4G30780.1
P45983	9606.ENSP00000378974
F4I1G5	3702.AT1G29390.1
Q9SEU6	3702.AT3G15360.1
Q93YN8	3702.AT3G57540.1
P42123	10116.ENSRNOP00000017965
Q498C8	10116.ENSRNOP00000019620
Q9LSE3	3702.AT3G26730.1
Q642G4	10116.ENSRNOP00000018167
Q9SK32	3702.AT2G25010.1
Q38854	3702.AT4G15560.1
Q38834	3702.AT3G50950.1
Q8LBC0	3702.AT1G27630.1
Q9SIE3	3702.AT2G22230.1
O95236	9606.ENSP00000344577
Q9FXH7	3702.AT1G19790.2
P25099	10116.ENSRNOP00000004602
Q8W1E3	3702.AT5G62430.1
P51148	9606.ENSP00000447053
Q9ZVB5	3702.AT2G41240.1
Q9C774	3702.AT3G11270.1
P00884	10116.ENSRNOP00000009111
Q500U8	3702.AT4G35420.1
Q8L471	3702.AT3G22550.1
Q5S2C4	3702.AT2G35110.1
P08290	10116.ENSRNOP00000060474
O82219	3702.AT2G23910.1
Q63638	10116.ENSRNOP00000026941
P33157	3702.AT3G57260.1
Q9SUU7	3702.AT4G32450.1
Q8RWK8	3702.AT1G13030.1
Q14103	9606.ENSP00000313199
Q9ERF3	10090.ENSMUSP00000113560
Q9LD55	3702.AT4G11420.1
Q9LT23	3702.AT3G19860.2
P26260	10116.ENSRNOP00000008582
D3ZMR2	10116.ENSRNOP00000046054
P61837	3702.AT3G61430.2
P63018	10116.ENSRNOP00000058593
Q4FZT0	10116.ENSRNOP00000013151
Q9SQY8	3702.AT3G10580.1
Q9LZ78	3702.AT5G04470.1
Q9LT07	3702.AT5G23550.1
P31423	10116.ENSRNOP00000060812
Q07120	10116.ENSRNOP00000002807
P62878	10090.ENSMUSP00000023036
Q9LYN8	3702.AT5G07280.1
Q3UT53	10090.ENSMUSP00000105776
Q9M325	3702.AT3G54020.1
Q8LJT8	3702.AT2G36960.3
P94102	3702.AT5G20850.1
Q9C5X0	3702.AT1G15050.1
Q9LXC9	3702.AT5G09650.1
Q9SJT8	3702.AT2G21400.1
Q794F9	10116.ENSRNOP00000025196
Q9LSX7	3702.AT3G21865.1
P28482	9606.ENSP00000215832
P16422	9606.ENSP00000263735
Q9FME2	3702.AT5G60980.2
Q9FIC3	3702.AT5G09830.1
Q9LHP1	3702.AT3G13580.3
D3Z8E6	10116.ENSRNOP00000024163
P63245	10116.ENSRNOP00000003334
Q9LML3	3702.AT1G07210.1
Q8GWJ6	3702.AT1G22050.1
P93014	3702.AT2G33800.1
Q9Z2Q1	10116.ENSRNOP00000003072
Q8VZC9	3702.AT4G19003.2
Q944L5	3702.AT1G26740.1
Q3EC92	3702.AT2G01175.1
P24470	10116.ENSRNOP00000017840
Q9SIH4	3702.AT2G36100.1
Q93VB4	3702.AT4G02220.1
O00299	9606.ENSP00000364935
F4JEI8	3702.AT3G13782.1
P15459	3702.AT4G27160.1
P14902	9606.ENSP00000430950
Q3T1K5	10116.ENSRNOP00000037217
Q9HB97	10116.ENSRNOP00000021671
Q3KR86	10116.ENSRNOP00000051091
O64903	3702.AT5G63310.1
Q9CAT5	3702.AT1G73210.1
O04130	3702.AT1G17745.2
Q3L7M0	10116.ENSRNOP00000025983
P84092	10116.ENSRNOP00000054900
P31994	9606.ENSP00000351497
Q9FLM8	3702.AT5G41010.1
Q94C37	3702.AT1G05230.4
O81862	3702.AT4G19810.1
Q63009	10116.ENSRNOP00000063624
Q96NW7	9606.ENSP00000035383
Q5I0E7	10116.ENSRNOP00000030668
Q9LHA6	3702.AT3G28220.1
Q94BZ5	3702.AT4G13980.1
Q6AYU5	10116.ENSRNOP00000052173
Q5NFD2	177416.FTT_1306c
Q9STK4	3702.AT3G48240.1
Q9SW07	3702.AT4G25760.1
Q63199	10116.ENSRNOP00000025928
Q9LNC0	3702.AT1G06270.1
Q8GTS2	3702.AT2G16770.1
Q9LJZ5	3702.AT3G20060.1
P02466	10116.ENSRNOP00000016423
Q63377	10116.ENSRNOP00000015475
Q8LA13	3702.AT3G58510.2
Q9H0F5	9606.ENSP00000259605
Q8CFG6	10116.ENSRNOP00000021216
A2RU30	9606.ENSP00000400892
Q94JV5	3702.AT4G08790.1
P09429	9606.ENSP00000345347
Q8L837	3702.AT4G18340.1
P68400	9606.ENSP00000217244
C0LGE0	3702.AT1G07650.2
D3ZGN7	10116.ENSRNOP00000031570
Q9ZWS7	3702.AT1G19050.1
O00567	9606.ENSP00000370589
Q5FWY5	10116.ENSRNOP00000000599
Q99726	9606.ENSP00000233535
Q6PDU4	10116.ENSRNOP00000059797
P35738	10116.ENSRNOP00000013249
Q8L502	3702.AT5G19950.1
O80396	3702.AT5G40440.1
Q9FY89	3702.AT5G09260.1
O48946	3702.AT4G32410.1
D4A563	10116.ENSRNOP00000061695
Q63537	10116.ENSRNOP00000011292
P07174	10116.ENSRNOP00000007268
Q8VZ40	3702.AT3G54850.1
Q9SW80	3702.AT4G36870.2
Q9BXS5	9606.ENSP00000388996
Q9LU15	3702.AT3G16360.2
Q9H9J4	9606.ENSP00000301962
P62750	9606.ENSP00000389103
Q9ASX2	3702.AT1G07440.1
Q9ASX2	3702.AT1G07450.1
Q9SV37	3702.AT3G54880.1
Q9SF29	3702.AT3G09740.1
A4FVN8	3702.AT1G10580.1
Q9BVJ6	9606.ENSP00000377944
Q5XIE8	10116.ENSRNOP00000023037
P19492	10116.ENSRNOP00000010367
Q9XIA7	3702.AT1G49410.1
Q9LFS4	3702.AT5G16000.1
Q8LBP4	3702.AT2G28800.1
F4JH01	3702.AT4G00060.1
Q9NR46	9606.ENSP00000361634
Q8RYD9	3702.AT5G23260.2
Q9UNA0	9606.ENSP00000284987
P25696	3702.AT2G36530.1
Q86Y79	9606.ENSP00000418661
Q12873	9606.ENSP00000369716
Q8S9K8	3702.AT3G50440.1
Q9SMM5	3702.AT3G48740.1
Q6AXN9	10116.ENSRNOP00000041528
Q9FMP0	3702.AT5G12230.1
Q9Y6R1	9606.ENSP00000393557
Q9LJN2	3702.AT3G19640.1
Q8S8A0	3702.AT2G24762.1
P27682	10116.ENSRNOP00000010679
Q5D869	3702.AT2G40030.1
Q9C8P0	3702.AT1G34430.1
Q38826	3702.AT2G22670.4
Q9STP8	3702.AT4G27780.1
O80638	3702.AT2G39510.1
P61805	10116.ENSRNOP00000012233
Q9FEF7	3702.AT1G24822.1
Q4KLI0	10116.ENSRNOP00000034916
Q53AQ4	10116.ENSRNOP00000058703
Q949Z8	3702.AT1G36980.1
P43288	3702.AT5G26751.1
Q9STG9	3702.AT4G34740.1
Q05609	3702.AT5G03730.1
P09606	10116.ENSRNOP00000065890
P10795	3702.AT1G67090.1
O35314	10116.ENSRNOP00000028892
Q946Y7	3702.AT1G28490.1
Q944L9	3702.AT1G17970.1
P43297	3702.AT1G47128.1
Q9LDE2	3702.AT1G14685.3
Q5NHT8	177416.FTT_0356
Q38899	3702.AT2G37560.1
P42744	3702.AT1G05180.1
Q9FXD6	3702.AT1G67710.1
Q13367	9606.ENSP00000440984
P00406	10116.ENSRNOP00000046414
Q9LV40	3702.AT3G24620.1
Q94EH8	3702.AT1G66260.2
Q7Y227	3702.AT3G56320.1
P47755	9606.ENSP00000354947
O49413	3702.AT4G19000.1
Q8CHJ4	10116.ENSRNOP00000005743
F4I171	3702.AT1G15780.1
P36202	10116.ENSRNOP00000064261
Q0WQG8	3702.AT4G27630.3
Q8VIJ6	10090.ENSMUSP00000030623
Q62910	10116.ENSRNOP00000045019
P29350	9606.ENSP00000391592
Q9C500	3702.AT1G47200.1
F4JSU0	3702.AT4G37780.1
Q9SYB9	3702.AT1G51170.1
Q9ZNT0	3702.AT2G27600.1
O14595	9606.ENSP00000381148
Q9SW95	3702.AT3G07420.1
Q9ZQE5	3702.AT2G15690.1
Q8L9S3	3702.AT4G33040.1
Q9LK47	3702.AT3G23700.1
D4A4K3	10116.ENSRNOP00000016274
P63039	10116.ENSRNOP00000063666
Q42340	3702.AT5G18380.1
Q8VZ17	3702.AT2G22740.1
Q8L7L8	3702.AT5G59430.2
Q9SS45	3702.AT3G10340.1
Q9FL82	3702.AT5G39250.1
Q9SJ96	3702.AT2G04630.1
D4A2Q7	10116.ENSRNOP00000061735
Q6NNI3	3702.AT5G28490.1
Q9FJX2	3702.AT5G67510.1
Q9ZPE4	3702.AT4G08980.2
Q43727	3702.AT5G35790.1
P31265	3702.AT3G16640.1
P83941	10116.ENSRNOP00000067410
Q9LXY8	3702.AT3G56520.1
Q2LAP6	10116.ENSRNOP00000051294
Q93YP9	3702.AT1G19450.1
Q9C9X7	3702.AT1G68130.1
Q9M273	3702.AT3G61920.1
Q8GYX0	3702.AT4G19045.1
Q9WVB1	10116.ENSRNOP00000025104
P21575	10116.ENSRNOP00000047444
Q9JHW0	10116.ENSRNOP00000016876
P62847	9606.ENSP00000414321
P11345	10116.ENSRNOP00000013831
Q3ECU8	3702.AT1G48195.1
P38919	9606.ENSP00000269349
P01241	9606.ENSP00000312673
D3ZZH2	10116.ENSRNOP00000049028
Q9M9B3	3702.AT1G49130.1
Q61221	10090.ENSMUSP00000021530
O80805	3702.AT1G65330.1
Q75QN6	3702.AT5G23720.1
Q9SMN0	3702.AT3G48690.1
Q8S944	3702.AT4G33650.2
Q9FJG2	3702.AT5G18000.1
C0SUZ3	3702.AT1G35490.1
Q9XEB5	3702.AT4G04620.1
Q5NEE2	177416.FTT_1695
F4I0K2	3702.AT1G69200.1
P62804	10116.ENSRNOP00000039602
Q62824	10116.ENSRNOP00000064888
Q93ZY1	3702.AT5G66480.1
Q15003	9606.ENSP00000240423
Q2M3W8	9606.ENSP00000420727
Q8WUA4	9606.ENSP00000352536
Q9LJI5	3702.AT3G28710.1
Q8VYJ6	3702.AT2G30880.1
P52901	3702.AT1G59900.1
Q9SGT7	3702.AT1G56110.1
Q9LTC7	3702.AT3G23210.1
Q9ZUC2	3702.AT1G23730.1
Q9FFJ1	3702.AT5G17180.1
Q9SWW6	3702.AT5G17420.1
Q9FUR2	3702.AT4G18010.1
P43308	9606.ENSP00000295702
Q6P2H3	9606.ENSP00000252992
Q5S007	9606.ENSP00000298910
Q9FNP8	3702.AT5G61170.1
P92964	3702.AT3G61860.1
P51153	9606.ENSP00000357564
O43709	9606.ENSP00000401191
Q9STJ9	3702.AT4G25380.1
Q9LVA1	3702.AT5G62380.1
Q63120	10116.ENSRNOP00000064799
F4I0P9	3702.AT1G75860.1
P41127	3702.AT3G49010.3
Q8W4E2	3702.AT1G20260.1
A0A1U7QRY9	10036.XP_005079621.1
Q68FY0	10116.ENSRNOP00000044696
Q96254	3702.AT2G44100.1
Q9FLZ8	3702.AT5G39360.1
Q8K2H6	10090.ENSMUSP00000048244
Q8LD27	3702.AT4G31300.2
Q5RKI5	10116.ENSRNOP00000006753
Q9NZ01	9606.ENSP00000215567
Q12872	9606.ENSP00000437738
O88917	10116.ENSRNOP00000042610
Q9LXJ0	3702.AT3G52750.1
B5X0I6	3702.AT2G06210.1
Q9STW6	3702.AT4G24280.1
Q9LQ28	3702.AT1G33760.1
Q8NCP5	9606.ENSP00000380861
Q9WVK3	10116.ENSRNOP00000021512
Q05982	10116.ENSRNOP00000003658
Q9FLQ4	3702.AT5G55070.1
C0LGT6	3702.AT5G20480.1
Q8RX37	3702.AT1G07160.1
Q96PV0	9606.ENSP00000403636
Q4V7E8	10116.ENSRNOP00000052912
Q8W2F2	3702.AT4G36060.1
P32577	10116.ENSRNOP00000026358
Q9M000	3702.AT3G60630.1
Q9AT76	3702.AT1G77080.4
Q5NGM5	177416.FTT_0810c
Q9FLP3	3702.AT5G55200.1
P92983	3702.AT3G30775.1
P14649	9606.ENSP00000450385
Q9M1C2	3702.AT3G60210.1
Q9C820	3702.AT1G52280.1
Q8VZ48	3702.AT1G12750.3
Q9SHU9	3702.AT2G15270.1
Q94KK6	3702.AT3G45280.1
P12841	10116.ENSRNOP00000010712
P09216	10116.ENSRNOP00000020959
P04642	10116.ENSRNOP00000017468
Q9FMC2	3702.AT5G38800.1
Q8GXD2	3702.AT5G25210.1
P85515	10116.ENSRNOP00000026792
Q86VG3	9606.ENSP00000403937
Q8NEF9	9606.ENSP00000341324
P48001	3702.AT5G11060.1
Q9M155	3702.AT4G01090.1
P25819	3702.AT4G35090.1
Q14457	9606.ENSP00000355231
Q9FFK7	3702.AT5G05670.2
Q6P7A9	10116.ENSRNOP00000064500
Q6ZS81	9606.ENSP00000320563
Q63321	10116.ENSRNOP00000010433
P61980	10116.ENSRNOP00000025980
Q9FZE1	3702.AT1G26570.1
P24049	10116.ENSRNOP00000025217
P42566	9606.ENSP00000360798
B5SNZ6	9823.ENSSSCP00000006449
P93026	3702.AT3G52850.1
Q9LYU3	3702.AT5G13330.1
Q9EP80	10116.ENSRNOP00000016077
Q02294	10116.ENSRNOP00000006162
Q9CA46	3702.AT1G68880.1
Q8L402	3702.AT1G79910.1
Q93V56	3702.AT1G01050.1
F4JCC1	3702.AT3G19670.1
P62775	10116.ENSRNOP00000015808
Q9XGY4	3702.AT5G50810.1
P51665	9606.ENSP00000219313
Q9FG94	3702.AT5G43690.1
Q68FQ0	10116.ENSRNOP00000015886
Q8GXP4	3702.AT2G39910.1
O00505	9606.ENSP00000261667
Q94CK3	3702.AT5G12390.1
C0SV91	3702.AT2G46670.1
Q9ZRZ8	3702.AT4G16630.1
Q9SL15	3702.AT2G05520.1
Q8GW81	3702.AT4G16141.1
Q9GZS3	9606.ENSP00000267973
Q9SJJ7	3702.AT2G27940.1
Q15717	9606.ENSP00000385269
B9DHT4	3702.AT5G19330.1
Q62925	10116.ENSRNOP00000017968
O95379	9606.ENSP00000427424
Q9ZVR7	3702.AT2G02220.1
Q9S850	3702.AT3G01910.1
P51568	3702.AT4G32660.1
Q8L7D0	3702.AT2G29125.1
Q68FX4	10116.ENSRNOP00000003326
Q683C9	3702.AT2G25880.1
Q9SA32	3702.AT1G16330.1
P13747	9606.ENSP00000365817
P93832	3702.AT1G80560.1
Q9LEX0	3702.AT3G61060.2
Q9LVW7	3702.AT3G27740.1
O65397	3702.AT1G11850.2
Q793F9	10116.ENSRNOP00000046690
Q9C695	3702.AT1G57560.1
G3V7L1	10116.ENSRNOP00000016273
Q64537	10116.ENSRNOP00000064489
Q91XJ1	10116.ENSRNOP00000027868
Q9FZD1	3702.AT1G26460.1
O60678	9606.ENSP00000331879
Q9SUT6	3702.AT4G11250.1
Q9C518	3702.AT1G58100.1
O35796	10116.ENSRNOP00000031020
O81098	3702.AT3G22320.1
Q0WNP7	3702.AT2G45890.1
O24600	3702.AT2G24120.1
Q9H5H4	9606.ENSP00000369777
Q7Z7A1	9606.ENSP00000362962
Q8W420	3702.AT2G18915.2
Q9SMU7	3702.AT3G49100.1
P31399	10116.ENSRNOP00000004836
A8MRK9	3702.AT2G29540.3
Q9LX86	3702.AT3G46070.1
Q63187	10116.ENSRNOP00000059109
F4IXJ7	3702.AT3G21350.2
Q9SA88	3702.AT1G30730.1
Q8GXS3	3702.AT4G25550.1
P16144	9606.ENSP00000200181
Q9FMH6	3702.AT5G43070.1
Q9FJH6	3702.AT5G60790.1
Q13114	9606.ENSP00000454207
P29994	10116.ENSRNOP00000063885
Q68FP1	10116.ENSRNOP00000025857
O08561	10116.ENSRNOP00000039342
Q10587	9606.ENSP00000266304
Q63054	10116.ENSRNOP00000011651
Q14CB8	9606.ENSP00000351333
Q4V3C1	3702.AT2G03070.1
O80871	3702.AT2G30020.1
Q9LG02	3702.AT1G55650.1
Q8LDM2	3702.AT4G34850.1
P28070	9606.ENSP00000290541
O81483	3702.AT2G41280.1
Q9LK29	3702.AT3G27240.1
Q9LDE4	3702.AT3G20310.1
Q9Z0V5	10116.ENSRNOP00000005014
F1LQ09	10116.ENSRNOP00000008988
O80992	3702.AT2G26040.1
Q9XFB0	3702.AT1G08465.1
Q8LBW3	3702.AT2G30130.1
E9PT04	10116.ENSRNOP00000011155
Q15363	9606.ENSP00000262225
P10536	10116.ENSRNOP00000067788
P51583	10116.ENSRNOP00000061495
Q923S8	10116.ENSRNOP00000019028
O64973	3702.AT1G12220.2
Q969J2	9606.ENSP00000366509
D3ZUD8	10116.ENSRNOP00000018043
Q9M2E0	3702.AT3G61240.1
Q9SAG7	3702.AT1G80930.1
Q04970	10116.ENSRNOP00000036381
D4A3M8	10116.ENSRNOP00000023029
Q93Y00	3702.AT1G03040.1
Q8GW53	3702.AT4G24340.1
Q8GWQ6	3702.AT5G63440.2
P55006	10116.ENSRNOP00000005875
Q9FLC0	3702.AT5G05340.1
Q8L5Y2	3702.AT1G19490.1
Q9ZR04	3702.AT4G03270.1
O35824	10116.ENSRNOP00000022573
Q9FLF7	3702.AT5G64610.1
Q16778	9606.ENSP00000358151
Q9M1U4	3702.AT3G45150.1
F4J0E6	3702.AT3G28780.1
P46640	3702.AT1G70510.1
O65502	3702.AT4G35250.1
Q9SM23	3702.AT5G53470.1
Q94BN8	3702.AT5G55100.2
P08503	10116.ENSRNOP00000013238
P02401	10116.ENSRNOP00000038214
O80738	3702.AT1G60140.1
B0BN20	10116.ENSRNOP00000005165
Q9LES3	3702.AT3G56850.1
F1RS52	9823.ENSSSCP00000009644
Q9C9U4	3702.AT1G73670.1
P45434	3702.AT2G21160.1
Q9FJ50	3702.AT5G45860.1
Q5NID1	177416.FTT_0145
Q62920	10116.ENSRNOP00000022387
Q9SX65	3702.AT1G48320.1
O04341	3702.AT2G30540.1
P35134	3702.AT3G08690.2
D3ZAR1	10116.ENSRNOP00000000163
Q8L7G9	3702.AT4G17680.1
P38159	9606.ENSP00000359645
P83732	10116.ENSRNOP00000002194
P07897	10116.ENSRNOP00000042691
Q84XU2	3702.AT2G42810.2
Q9M8Y0	3702.AT3G04240.1
B2GUV5	10116.ENSRNOP00000011508
M0R6L4	10116.ENSRNOP00000065066
Q9MA75	3702.AT1G43700.1
O54921	10116.ENSRNOP00000050367
Q8L7F7	3702.AT2G45000.1
P27986	9606.ENSP00000428056
P34791	3702.AT3G62030.2
Q6AY09	10116.ENSRNOP00000015518
P43292	3702.AT5G08590.1
Q5EGY4	10116.ENSRNOP00000020693
Q9UKV5	9606.ENSP00000290649
C0LGM1	3702.AT2G37050.3
Q8L7Y8	3702.AT3G23670.1
Q9H3N1	9606.ENSP00000393316
Q2V419	3702.AT2G38620.2
P54311	10116.ENSRNOP00000044340
Q6LA43	3702.AT4G18020.6
Q93YU5	3702.AT3G10380.1
Q39028	3702.AT2G47190.1
Q5BK07	10116.ENSRNOP00000003685
Q8C827	10090.ENSMUSP00000104820
Q9LTQ5	3702.AT3G20370.1
Q5XIU4	10116.ENSRNOP00000010631
Q5U2T9	10116.ENSRNOP00000034024
Q9LT89	3702.AT5G51910.1
Q9SYP2	3702.AT1G20950.1
C0LGR3	3702.AT4G26540.1
Q2V3N5	3702.AT3G59000.1
P48551	9606.ENSP00000343957
Q6JHU9	10116.ENSRNOP00000007079
Q94C69	3702.AT2G17870.1
Q9LNF4	3702.AT1G48040.1
Q9M3C3	3702.AT3G55280.1
Q39182	3702.AT2G02100.1
O82175	3702.AT2G35160.1
Q8L467	3702.AT4G14410.1
P62989	10116.ENSRNOP00000027073
P62989	10116.ENSRNOP00000005872
P42932	10090.ENSMUSP00000026704
Q9ULM0	9606.ENSP00000330278
O48963	3702.AT3G45780.2
O04921	3702.AT2G30390.2
P09034	10116.ENSRNOP00000012075
Q8L9G7	3702.AT2G31440.1
Q8LGI3	3702.AT1G30825.1
P25069	3702.AT2G27030.3
Q9SJJ5	3702.AT2G27970.1
Q9LVN2	3702.AT5G58150.1
Q8IUQ4	9606.ENSP00000349156
O49519	3702.AT4G18510.1
Q8S8P5	3702.AT2G38470.1
Q9SRH5	3702.AT3G01280.1
Q84R20	3702.AT3G11960.1
P42761	3702.AT2G30870.1
Q39011	3702.AT4G18710.1
Q8WVX3	9606.ENSP00000382026
Q39071	3702.AT5G25380.1
Q9BTL4	9606.ENSP00000465617
Q9SK53	3702.AT2G24790.1
Q84JQ8	3702.AT1G64620.1
Q3MHS9	10116.ENSRNOP00000001227
Q15120	9606.ENSP00000387536
P35510	3702.AT2G37040.1
P32089	10116.ENSRNOP00000000306
O23254	3702.AT4G13930.1
D3ZTP8	10116.ENSRNOP00000013213
Q9C8I6	3702.AT1G51800.1
P10412	9606.ENSP00000307705
Q7TMA5	10116.ENSRNOP00000039779
F4I2J8	3702.AT1G03910.2
P53534	10116.ENSRNOP00000010158
Q9LS00	3702.AT3G25790.1
Q8VY73	3702.AT3G22530.1
Q8LGA1	3702.AT5G65420.3
Q0WV90	3702.AT1G80490.2
Q9LRT1	3702.AT3G28040.1
P15389	10116.ENSRNOP00000060180
Q9FJP7	3702.AT5G65180.1
P21802	9606.ENSP00000410294
Q13242	9606.ENSP00000229390
Q4PSU4	3702.AT2G24840.1
P69735	10116.ENSRNOP00000005289
Q9P0L2	9606.ENSP00000483424
P33487	3702.AT4G02980.1
Q9SS37	3702.AT3G10260.3
Q9SN22	3702.AT3G49950.1
Q9LQW3	3702.AT1G14687.1
Q9SA42	3702.AT1G16430.1
Q9MAH0	3702.AT1G53310.3
Q6RFZ7	10116.ENSRNOP00000059729
Q06850	3702.AT5G04870.1
Q12906	9606.ENSP00000404121
Q8LGD5	3702.AT3G18690.1
O48549	3702.AT4G31700.1
Q8H1G0	3702.AT1G51600.1
P62136	9606.ENSP00000326031
Q9UKV0	9606.ENSP00000408617
Q9JLJ3	10116.ENSRNOP00000005611
P0CJ48	3702.AT1G29910.1
F1LQ48	10116.ENSRNOP00000027425
O23628	3702.AT3G54560.1
G3V9N9	10116.ENSRNOP00000054231
Q5NID9	177416.FTT_0137
Q9LZD4	3702.AT5G03520.1
Q9C688	3702.AT1G51120.1
Q5NGI2	177416.FTT_0858
O65924	3702.AT2G19210.1
O64888	3702.AT2G44530.1
Q9LUG5	3702.AT3G23620.1
Q94A64	3702.AT5G03970.1
Q8L8W6	3702.AT3G02190.1
F4JVN6	3702.AT4G20850.1
Q8VY74	3702.AT2G43370.1
Q9LRP1	3702.AT3G17440.1
Q9LVI6	3702.AT3G17840.1
Q9ESW0	10116.ENSRNOP00000028188
O60869	9606.ENSP00000224073
Q9SI54	3702.AT2G03870.2
P14659	10116.ENSRNOP00000008504
Q9LDN0	3702.AT4G14150.1
Q38903	3702.AT5G45970.1
Q9QY78	10116.ENSRNOP00000025851
Q9LZR5	3702.AT5G03740.1
Q9FJK7	3702.AT5G48630.2
C0LGJ1	3702.AT1G74360.1
D4AE41	10116.ENSRNOP00000057432
Q9ZW81	3702.AT2G43140.2
O22985	3702.AT4G24050.1
Q62696	10116.ENSRNOP00000055672
Q9LMP7	3702.AT1G15880.1
P19637	10116.ENSRNOP00000025764
Q5U2X8	10116.ENSRNOP00000005033
Q95748	3702.ATMG00070.1
Q67Y93	3702.AT2G23430.1
A4GW50	10116.ENSRNOP00000002502
P49185	10116.ENSRNOP00000062048
Q84L33	3702.AT1G79650.4
Q1H595	3702.AT1G03330.1
Q9M0B5	3702.AT4G30450.1
Q8N0X2	9606.ENSP00000332592
P43657	9606.ENSP00000367691
P12392	10116.ENSRNOP00000051052
Q94EI9	3702.AT3G14410.1
P62753	9606.ENSP00000369757
Q94AB8	3702.AT1G05070.1
P49205	3702.AT2G04390.1
Q9M1Q1	3702.AT3G62230.1
F4J5M9	3702.AT3G51890.1
B9DGI8	3702.AT5G28770.2
O08839	10116.ENSRNOP00000017573
Q94AC3	3702.AT4G36960.2
F1RTC2	9823.ENSSSCP00000019475
Q1ECQ5	3702.AT4G02485.1
Q9FV70	3702.AT1G47870.1
Q94JU2	3702.AT3G28050.1
Q84JS6	3702.AT1G23380.2
P10321	9606.ENSP00000365402
Q9SRT1	3702.AT3G07350.1
P84586	10116.ENSRNOP00000016184
Q8NBF2	9606.ENSP00000358307
B2RZD1	10116.ENSRNOP00000008329
Q9ZQ28	3702.AT2G24400.1
Q41975	3702.AT4G17340.1
B1WC42	10116.ENSRNOP00000064918
Q9ZVJ6	3702.AT2G38750.1
Q96MX3	9606.ENSP00000480262
P63141	10090.ENSMUSP00000041702
E9PTY0	10116.ENSRNOP00000014762
Q6ZTN6	9606.ENSP00000427130
Q0WNJ6	3702.AT3G11130.1
P47858	10116.ENSRNOP00000013374
F4HZD1	3702.AT1G09060.3
O80842	3702.AT2G45770.2
Q9SE43	3702.AT5G60690.1
Q94JU3	3702.AT1G02090.1
Q9SAK9	3702.AT1G79390.1
Q9FH13	3702.AT5G56260.1
Q9M995	3702.AT1G48930.1
Q8IX15	9606.ENSP00000350049
Q08AN1	9606.ENSP00000471000
Q56YA5	3702.AT2G13360.1
O23338	3702.AT4G14830.1
Q8K586	10116.ENSRNOP00000039019
Q9FI70	3702.AT5G49000.2
Q96292	3702.AT3G18780.2
O14773	9606.ENSP00000299427
P36210	3702.AT3G27830.1
P62993	9606.ENSP00000376345
Q9C6Z3	3702.AT1G30120.1
Q00715	10116.ENSRNOP00000028779
Q92945	9606.ENSP00000381216
Q93ZH1	3702.AT1G27210.1
Q8LG98	3702.AT1G28120.1
P14740	10116.ENSRNOP00000045536
Q8H116	3702.AT3G21160.1
Q9CAN0	3702.AT1G63130.1
D3ZD31	10116.ENSRNOP00000024736
Q9SJH7	3702.AT2G42790.1
P46689	3702.AT1G75750.1
O55043	10116.ENSRNOP00000043761
Q9SZZ6	3702.AT4G25680.1
Q9SUM4	3702.AT4G30200.2
Q38998	3702.AT2G26650.1
Q13618	9606.ENSP00000264414
Q9WVC0	10116.ENSRNOP00000008839
Q9WVH3	10090.ENSMUSP00000059420
O60941	9606.ENSP00000384084
Q84WW7	3702.AT1G29800.1
Q96276	3702.AT5G40330.1
Q9LIK0	3702.AT3G22960.1
Q9SUA6	3702.AT4G26560.1
Q9FJE8	3702.AT5G59870.1
Q9LVV6	3702.AT5G52960.1
Q9LM33	3702.AT1G18150.3
Q9ZW73	3702.AT2G43220.1
Q9FL13	3702.AT5G40190.1
Q9BTC0	9606.ENSP00000266070
P38389	3702.AT2G45070.4
