From	To
P33420	4932.YPL174C
P39933	4932.YPR186C
P11163	4932.YLR155C
Q99260	4932.YLR262C
P41832	4932.YNL271C
P53958	4932.YNL042W
P53306	4932.YGR216C
P43602	4932.YFR022W
P36168	4932.YKR096W
P34756	4932.YFR019W
P47079	4932.YJL008C
P06738	4932.YPR160W
P10355	4932.YER153C
P40209	4932.YMR136W
Q08750	4932.YOR298W
Q12459	4932.YDL039C
P08518	4932.YOR151C
Q96EV8	9606.ENSP00000341680
O43186	9606.ENSP00000221996
P40513	4932.YIL070C
Q12310	4932.YDL214C
P12689	4932.YOR346W
P52919	4932.YLR457C
Q06104	4932.YPR109W
P41835	4932.YPL214C
P32773	4932.YOR194C
Q03897	4932.YDR128W
P09938	4932.YJL026W
Q99207	4932.YDL148C
P0CF18	4932.YMR085W
Q16401	9606.ENSP00000210313
Q06541	4932.YLR242C
P36076	4932.YKL088W
P40163	4932.YNL203C
P43558	4932.YFL044C
P53687	4932.YOR025W
O43586	9606.ENSP00000452746
P38722	4932.YHL049C
P26263	4932.YGR087C
P53313	4932.YGR245C
O00505	9606.ENSP00000261667
P48412	4932.YGR072W
P30822	4932.YGR218W
P38861	4932.YHR170W
P48231	4932.YNL087W
P0C2H9	4932.YLR406C
Q04751	4932.YMR069W
P43557	4932.YFL046W
Q06217	4932.YLR275W
P18480	4932.YBR289W
P32904	4932.YHR147C
Q04964	4932.YML058W
P36081	4932.YKL077W
P29056	4932.YGR246C
P38125	4932.YBR180W
P39722	4932.YAL048C
P38708	4932.YHR020W
P53942	4932.YNL072W
P53120	4932.YGL140C
P53209	4932.YGR016W
Q8N2Y8	9606.ENSP00000393922
Q04461	4932.YMR111C
P25719	4932.YML078W
Q12150	4932.YLR087C
P48569	4932.YDL183C
P36173	4932.YKR106W
P53320	4932.YGR257C
P38234	4932.YBR052C
P25635	4932.YCR057C
P40309	4932.YJL094C
P43556	4932.YFL047W
P47022	4932.YJL118W
P40514	4932.YIL067C
P47142	4932.YJR102C
P25357	4932.YCR033W
Q92733	9606.ENSP00000271526
P32579	4932.YGL169W
P42947	4932.YJL107C
Q12405	4932.YOR084W
P46951	4932.YGR198W
P53935	4932.YNL091W
Q05942	4932.YLR221C
Q08226	4932.YOL063C
P39717	4932.YAL056W
P35172	4932.YBR001C
O13517	4932.YPL102C
P40073	4932.YER118C
P40572	4932.YIR016W
P38120	4932.YBR146W
Q12487	4932.YOR150W
O13549	4932.YLR261C
Q12477	4932.YDL179W
P0CX25	4932.YJR094W-A
P38745	4932.YHL017W
P36520	4932.YNL284C
Q12223	4932.YDL059C
P40326	4932.YGR269W
P32861	4932.YKL035W
P08679	4932.YCR005C
P03877	4932.Q0060
P42951	4932.YJL100W
P53631	4932.YNR072W
P31244	4932.YBR114W
Q06328	4932.YDR352W
Q04924	4932.YDR221W
P19073	4932.YLR229C
Q03772	4932.YDR163W
Q06005	4932.YLR239C
Q8N5R6	9606.ENSP00000381795
P38200	4932.YBL031W
P11792	4932.YHR205W
Q8NEH6	9606.ENSP00000260453
P21825	4932.YPL094C
P36532	4932.YBR268W
P11412	4932.YNL241C
Q06835	4932.YPR094W
Q08278	4932.YOL135C
P40474	4932.YIL121W
P39003	4932.YDR343C
P47088	4932.YJR013W
Q06813	4932.YPR078C
Q99393	4932.YOL101C
P28742	4932.YBL063W
P21147	4932.YGL055W
P38318	4932.YBR220C
P32559	4932.YMR023C
Q8NF50	9606.ENSP00000394888
Q06640	4932.YDR306C
P11633	4932.YBR089C-A
Q12045	4932.YPL253C
Q05131	4932.YMR034C
P48558	4932.YNL305C
P28817	4932.YDR036C
P11076	4932.YDL192W
Q06688	4932.YLR412W
P50222	9606.ENSP00000262041
P39109	4932.YDR135C
Q06325	4932.YDR349C
Q03323	4932.YDR469W
Q07963	4932.YLR024C
Q04007	4932.YDR186C
P53438	4932.YMR016C
P54781	4932.YMR015C
Q07471	4932.YDL080C
Q04472	4932.YMR115W
P53303	4932.YGR211W
P53892	4932.YNL164C
P53736	4932.YNR040W
Q9Y5X1	9606.ENSP00000376024
P37366	4932.YPR025C
Q08214	4932.YOL043C
O13527	4932.YAR009C
P31111	4932.YDR285W
P32843	4932.YMR302C
Q02754	4932.YPL067C
Q12252	4932.YOL084W
P36087	4932.YKL070W
P25451	4932.YER094C
D6VPM8	4932.YAR023C
Q06538	4932.YLR241W
P40563	4932.YIR003W
P47119	4932.YJR069C
P47094	4932.YJR023C
P0CD90	4932.YLL052C
Q00796	9606.ENSP00000267814
P39685	4932.YMR129W
Q02825	4932.YPL083C
P32897	4932.YNR017W
P27809	4932.YDR483W
P53158	4932.YGL079W
Q12004	4932.YPR056W
O74957	4896.SPCC736.11.1
Q07746	4932.YDL242W
Q03667	4932.YMR002W
Q08457	4932.YOR060C
P50102	4932.YMR223W
P16474	4932.YJL034W
P18409	4932.YAL010C
P21339	4932.YOR188W
Q03103	4932.YML130C
Q99332	4932.YOR324C
Q06819	4932.YPR082C
P39707	4932.YAR008W
P02829	4932.YPL240C
P40319	4932.YLR372W
Q08580	4932.YOR193W
P36113	4932.YKR017C
Q03981	4932.YDR179C
Q01590	4932.YLR026C
P47190	4932.YOR321W
P40215	4932.YMR145C
P40101	4932.YER186C
Q99315	4932.YGR109W-B
P38590	4932.YNL053W
P20050	4932.YIL072W
P53168	4932.YGL061C
P38111	4932.YBR136W
Q06608	4932.YPR172W
P37291	4932.YLR058C
Q03904	4932.YDR133C
P52892	4932.YDR111C
P36161	4932.YKR082W
Q02326	4932.YML073C
Q08980	4932.YPL264C
Q06412	4932.YLR425W
P06244	4932.YJL164C
P36531	4932.YBR122C
P32641	4932.YER173W
P53236	4932.YGR056W
P35189	4932.YPL129W
P51601	4932.YGR267C
P31379	4932.YAL018C
Q08931	4932.YPL192C
Q07549	4932.YDL123W
P53851	4932.YNL253W
Q08786	4932.YOR331C
P40069	4932.YER110C
P50086	4932.YGR232W
Q08622	4932.YOR205C
P36027	4932.YLR332W
Q08773	4932.YOR304W
P38746	4932.YHL014C
Q04013	4932.YMR241W
Q03579	4932.YMR298W
P23643	4932.YDR495C
P53111	4932.YGL157W
P08638	4932.YLR451W
P40584	4932.YIR040C
Q12136	4932.YDL153C
P40693	4932.YNL002C
P25385	4932.YLR078C
P40968	4932.YDR364C
P39743	4932.YDR388W
Q03218	4932.YMR177W
Q9UFF9	9606.ENSP00000430493
P38774	4932.YHR044C
Q12210	4932.YDL009C
P33755	4932.YBR170C
P20424	4932.YPR088C
Q06338	4932.YDR361C
P25349	4932.YCR004C
Q07807	4932.YLL013C
Q12220	4932.YLR129W
P32772	4932.YDL169C
G0SDN1	759272.G0SDN1
Q05902	4932.YLR299W
P38988	4932.YDL198C
Q02818	9606.ENSP00000385923
P32774	4932.YKL058W
P47123	4932.YJR074W
Q12516	4932.YDL133W
P24279	4932.YEL032W
P12383	4932.YGL013C
Q12374	4932.YPR155C
Q0VDD7	9606.ENSP00000254336
P47083	4932.YJR002W
P49954	4932.YLR351C
Q06668	4932.YDR316W
Q9H0E2	9606.ENSP00000314733
P38692	4932.YHR102W
P53859	4932.YNL232W
P40357	4932.YGR009C
P38430	4932.YMR262W
P53066	4932.YGL242C
P0C2H6	4932.YHR010W
P24871	4932.YLR210W
P69771	4932.YKR035W-A
P53252	4932.YGR086C
Q99248	4932.YOR019W
P40917	4932.YOR028C
Q03231	4932.YMR181C
Q06632	4932.YDR301W
P53108	4932.YGL161C
P38888	4932.YHR204W
P38122	4932.YBR176W
Q03034	4932.YDR539W
P38167	4932.YBL101C
P53219	4932.YGR031W
Q03361	4932.YDR475C
P36124	4932.YKR029C
P34758	4932.YOR329C
P34231	4932.YKL187C
P39928	4932.YIL147C
Q13155	9606.ENSP00000223029
P14736	4932.YER162C
O13558	4932.YLR465C
Q12040	4932.YOR283W
P0C2J3	4932.YLR410W-B
P53192	4932.YGL020C
P89113	4932.YOL052C-A
P40152	4932.YNL217W
P60709	9606.ENSP00000349960
Q03771	4932.YDR161W
Q12157	4932.YDL008W
P07285	4932.YDR354W
P25604	4932.YCL008C
P38260	4932.YBR101C
Q12498	4932.YPL156C
Q13522	9606.ENSP00000257905
P06775	4932.YGR191W
Q08096	4932.YOL010W
Q08991	4932.YPL279C
P35169	4932.YJR066W
Q12155	4932.YLR050C
Q08979	4932.YPL263C
P25351	4932.YCR023C
Q01163	4932.YGL129C
P50873	4932.YDL079C
P38838	4932.YHR134W
P36034	4932.YKL219W
P61371	9606.ENSP00000230658
Q03441	4932.YDL001W
P53873	4932.YNL187W
Q12030	4932.YDR167W
Q03153	4932.YMR098C
Q03102	4932.YML131W
P38787	4932.YHR063C
P35178	4932.YDR087C
P36016	4932.YKL073W
P25297	4932.YML123C
P33327	4932.YDL215C
P38713	4932.YHR073W
P32608	4932.YGL252C
P53060	4932.YGL250W
P47056	4932.YJL037W
P32449	4932.YBR249C
P47133	4932.YJR088C
P32590	4932.YBR169C
P38860	4932.YHR168W
P53898	4932.YNL156C
P53241	4932.YGR065C
P40327	4932.YDL007W
Q06623	4932.YPR179C
P49090	4932.YGR124W
P53100	4932.YGL185C
Q9NVF7	9606.ENSP00000355827
P08067	4932.YEL024W
P02309	4932.YBR009C
P13393	4932.YER148W
Q08747	4932.YOR295W
Q08208	4932.YOL041C
P40168	4932.YNL195C
Q39255	3702.AT1G75950.1
P38957	4932.YDR078C
Q01448	4932.YBR215W
Q06109	4932.YPR116W
P18900	4932.YBR003W
Q12407	4932.YDL199C
P0CD99	4932.YDL247W
Q08215	4932.YOL044W
P40164	4932.YNL201C
P09798	4932.YKL022C
Q12411	4932.YOL091W
P40538	4932.YIL029C
P32463	4932.YKL192C
Q12158	4932.YDL003W
P38185	4932.YBL071C
Q03083	4932.YPL034W
P18494	4932.YER040W
P32487	4932.YNL268W
Q96MF2	9606.ENSP00000329200
Q13164	9606.ENSP00000311005
P14843	4932.YDR035W
P39103	4932.YML129C
P47027	4932.YJL090C
P46954	4932.YJL089W
Q03690	4932.YMR012W
P38011	4932.YMR116C
P06787	4932.YBR109C
P33313	4932.YBR155W
P05030	4932.YGL008C
Q07990	4932.YLR042C
Q8TGU7	4932.YBR126W-A
P38304	4932.YBR193C
P47087	4932.YJR012C
P06174	4932.YOR278W
P0C2I8	4932.YLR256W-A
P20484	4932.YKL021C
P13434	4932.YBL021C
Q08951	4932.YPL195W
P32807	4932.YMR284W
P19262	4932.YDR148C
P53293	4932.YGR168C
P53887	4932.YNL171C
P53944	4932.YNL063W
P28003	4932.YAL034C
Q9H9D4	9606.ENSP00000309606
P38691	4932.YHR082C
P35187	4932.YMR190C
P01097	4932.YDL181W
Q12038	4932.YPR032W
P53890	4932.YNL166C
Q08954	4932.YPL199C
P33753	4932.YKR056W
P53190	4932.YGL024W
P40039	4932.YER060W
P32895	4932.YKL181W
Q06493	4932.YPR125W
P40054	4932.YER081W
P53113	4932.YGL152C
Q02884	4932.YPL101W
P09457	4932.YDR298C
Q96LP2	9606.ENSP00000283357
Q05924	4932.YLR361C
P40468	4932.YIL129C
P14741	4932.YKR026C
P47976	4932.YDR151C
P38115	4932.YBR149W
P27697	4932.YGL119W
P39960	4932.YER155C
P40367	4932.YJL062W
Q04116	4932.YDR451C
P25390	4932.YCR073C
P06779	4932.YJR052W
Q02795	4932.YMR149W
O94993	9606.ENSP00000265007
Q08234	4932.YOL075C
P53839	4932.YNL274C
P30402	4932.YMR271C
Q12288	4932.YLR126C
Q06625	4932.YPR184W
P39567	4932.YAR073W
P13298	4932.YML106W
P32588	4932.YNL016W
P40545	4932.YIL020C
Q12506	4932.YOR314W
P25296	4932.YKL190W
P47157	4932.YJR120W
P53189	4932.YGL028C
P39968	4932.YEL013W
P32462	4932.YNL280C
Q03305	4932.YDR465C
P10363	4932.YIR008C
P40509	4932.YIL076W
P17555	4932.YNL138W
P53214	4932.YGR023W
Q03764	4932.YDR147W
P38953	4932.YDR076W
P22438	4932.YGR171C
Q12369	4932.YLL003W
Q05015	4932.YMR222C
P40413	4932.YJR064W
P43553	4932.YFL050C
Q04413	4932.YDR525W
P10862	4932.YCR066W
P42948	4932.YJL105W
P42834	4932.YNL328C
Q08962	4932.YPL211W
Q08225	4932.YOL057W
P34761	4932.YNL197C
P43625	4932.YFR057W
P38209	4932.YBL012C
P40363	4932.YJL068C
P41920	4932.YDR002W
P39931	4932.YLR250W
P32573	4932.YNL202W
P36406	9606.ENSP00000231524
P25339	4932.YGL014W
P40154	4932.YNL215W
Q12218	4932.YOR009W
Q01389	4932.YJL095W
P47041	4932.YJL058C
Q05863	4932.YLR281C
Q07362	4932.YDL053C
P50110	4932.YMR060C
P34232	4932.YKL186C
P32377	4932.YNR043W
P16658	4932.YLR105C
P39966	4932.YER089C
P35208	4932.YJL127C
P13856	4932.YGR152C
Q03760	4932.YML107C
Q08581	4932.YOR195W
Q03002	4932.YPL141C
Q08259	4932.YOL118C
P36172	4932.YKR105C
Q08118	4932.YOL015W
P39013	4932.YNL084C
Q02521	4932.YOR148C
Q12753	4932.YPR008W
P32385	4932.YLL046C
Q08282	4932.YOL141W
Q99614	9606.ENSP00000231238
Q08925	4932.YPL184C
P38624	4932.YJL001W
P27344	4932.YBR278W
P36121	4932.YKR025W
Q06090	4932.YPR100W
Q8NDC0	9606.ENSP00000378851
P38688	4932.YPL210C
Q02793	4932.YGL213C
P13483	4932.YML113W
P40159	4932.YNL208W
P39104	4932.YNL267W
Q12692	4932.YOL012C
P53176	4932.YGL051W
P54837	4932.YML012W
P38143	4932.YBR244W
P38228	4932.YBR044C
Q06834	4932.YPR093C
P87269	4932.YDR433W
P38770	4932.YHR036W
Q08023	4932.YLR077W
P32490	4932.YOR231W
Q08446	4932.YOR057W
P40355	4932.YJR061W
Q9Y2W7	9606.ENSP00000295225
Q6Q547	4932.YHR072W-A
P32447	4932.YJL115W
P50077	4932.YGR217W
P53836	4932.YNL278W
Q12117	4932.YDR033W
P53895	4932.YNL159C
P36527	4932.YDR462W
Q02804	4932.YPL051W
Q02772	4932.YJR034W
P35193	4932.YOL082W
P10869	4932.YER052C
Q06213	4932.YPR168W
P53286	4932.YGR142W
P38042	4932.YBL084C
P32944	4932.YJL187C
P38066	4932.YBL033C
Q06689	4932.YLR413W
P11747	4932.YML098W
P48240	4932.YGR158C
P47014	4932.YJL132W
Q08985	4932.YPL273W
Q03944	4932.YDR200C
P38816	4932.YHR106W
P40068	4932.YER109C
P35195	4932.YBL001C
Q12754	4932.YPL012W
P39724	4932.YAL046C
A0A023PZ99	4932.YDR008C
P38986	4932.YDR321W
Q07930	4932.YLR016C
P32798	4932.YOR316C
P38864	4932.YHR173C
Q15311	9606.ENSP00000019317
P33203	4932.YKL012W
P56279	9606.ENSP00000385036
P23501	4932.YKR053C
Q06604	4932.YPR171W
P05626	4932.YPL078C
P33550	4932.YKR061W
P38865	4932.YHR175W
Q03697	4932.YML038C
P36089	4932.YKL066W
Q05021	4932.YMR227C
P14832	4932.YDR155C
P20459	4932.YJR007W
Q12317	4932.YOL112W
P27637	4932.YAR014C
Q12444	4932.YOR309C
P40029	4932.YER042W
Q9NZL4	9606.ENSP00000255631
Q04493	4932.YML094W
Q03900	4932.YDR132C
P28321	4932.YKL094W
O00463	9606.ENSP00000261464
Q04089	4932.YDR440W
P27796	4932.YIL160C
P22108	4932.YDR530C
Q9UMX0	9606.ENSP00000365576
P53943	4932.YNL065W
Q6B0Y6	4932.YMR052C-A
P39011	4932.YPL161C
P28004	4932.YAL032C
P15454	4932.YDR454C
P32347	4932.YDR047W
P38715	4932.YHR104W
Q04835	4932.YMR253C
P40061	4932.YER093C
Q94A97	3702.AT1G78870.1
Q08887	4932.YOR372C
P37304	4932.YDR251W
P43579	4932.YFL013C
P49956	4932.YMR078C
P38298	4932.YBR183W
P25575	4932.YCL046W
Q9SAZ5	3702.AT5G39340.1
P47102	4932.YJR031C
Q05789	4932.YLR211C
P14127	4932.YDR447C
P38859	4932.YHR164C
Q03787	4932.YDR249C
Q04371	4932.YMR027W
P53223	4932.YGR036C
P31381	4932.YAL022C
P26637	4932.YPL160W
P38707	4932.YHR019C
P39676	4932.YGR234W
P48439	4932.YOR085W
P21538	4932.YBR049C
P53628	4932.YNR023W
P46969	4932.YJL121C
P40351	4932.YOR067C
P07257	4932.YPR191W
Q12032	4932.YOR215C
P40006	4932.YEL001C
P32571	4932.YDR069C
P32582	4932.YGR155W
Q08687	4932.YOR252W
P06782	4932.YDR477W
Q04600	4932.YDR117C
Q12349	4932.YLR295C
Q06436	4932.YLR427W
Q15834	9606.ENSP00000311695
Q06390	4932.YDR374C
P47112	4932.YJR046W
Q03913	4932.YDR136C
P40052	4932.YER079W
P07170	4932.YDR226W
P40480	4932.YIL112W
P25607	4932.YCR101C
P52290	4932.YDL024C
P46982	4932.YJL186W
Q08001	4932.YLR072W
P47043	4932.YJL056C
P54839	4932.YML126C
Q12329	4932.YDR171W
P46988	4932.YJL179W
P21771	4932.YDR337W
P39111	4932.YGR020C
P53157	4932.YGL080W
Q03714	4932.YML029W
Q12234	4932.YOR216C
P48526	4932.YPL040C
P34220	4932.YBL055C
Q08045	4932.YLR104W
P47117	4932.YJR065C
P38204	4932.YBL025W
P50947	4932.YNL097C
P40991	4932.YNL061W
P47072	4932.YJL016W
P40438	4932.YIL173W
P17629	4932.YDR138W
Q08232	4932.YOL073C
P00899	4932.YER090W
P39684	4932.YFR023W
P53298	4932.YGR179C
P38694	4932.YHR039C
Q04323	9606.ENSP00000294119
P14724	4932.YFR036W
P32492	4932.YAL029C
Q04110	4932.YDR446W
P38819	4932.YHR110W
P38835	4932.YHR131C
Q96AA8	9606.ENSP00000479248
P50874	4932.YNL261W
P38765	4932.YHR029C
P53920	4932.YNL123W
P40041	4932.YER064C
P38873	4932.YHR186C
P39535	4932.YJL198W
P38616	4932.YNL160W
Q06815	4932.YPR079W
Q05809	4932.YLR218C
P10663	4932.YPR166C
P40446	4932.YIL165C
P06245	4932.YPL203W
P40359	4932.YJL072C
Q12099	4932.YDR021W
P11972	4932.YLR452C
P28707	4932.YKL117W
P32558	4932.YGL207W
P53968	4932.YNL027W
P31334	4932.YGR220C
Q13643	9606.ENSP00000362107
P25376	4932.YCL025C
P38236	4932.YBR057C
P21965	4932.YNL307C
P50277	4932.YNR058W
Q9FR53	3702.AT1G50030.1
P39518	4932.YER015W
Q08054	4932.YOL007C
P32828	4932.YDL013W
P19211	4932.YJR047C
Q12406	4932.YPR034W
Q08438	4932.YOR054C
Q12165	4932.YDL004W
Q07747	4932.YDL243C
Q12021	4932.YDR030C
P38344	4932.YBR267W
P32600	4932.YKL203C
P18759	4932.YBR080C
P38295	4932.YBR177C
P23301	4932.YEL034W
Q04638	4932.YML068W
P40395	4932.YLR039C
P33122	4932.YOR344C
Q03029	4932.YPL130W
Q02630	4932.YMR047C
P38356	4932.YBR290W
P29340	4932.YGR133W
Q06385	4932.YDR372C
P53828	4932.YNL296W
P05738	4932.YGL147C
Q12373	4932.YLL022C
P51116	9606.ENSP00000250113
P41821	4932.YNL291C
Q12159	4932.YDR381W
Q06349	4932.YDR370C
P53929	4932.YNL108C
Q3E705	4932.YGR271C-A
Q96HH9	9606.ENSP00000426120
P40463	4932.YIL135C
P41338	4932.YPL028W
Q53G59	9606.ENSP00000356230
P24868	4932.YGR108W
P32903	4932.YCR024C-A
P38127	4932.YBR192W
P28240	4932.YER065C
P08459	4932.YDR522C
Q9NTW7	9606.ENSP00000216923
P39073	4932.YPL042C
F4HZB2	3702.AT1G03060.1
Q92748	9606.ENSP00000281030
Q04608	4932.YDR124W
Q06639	4932.YDR303C
Q12109	4932.YOL097C
Q02732	4932.YPL018W
P43682	4932.YKL006C-A
P54783	4932.YML086C
P22136	4932.YMR282C
Q04263	4932.YML003W
Q04263	4932.YML002W
P36157	4932.YKR077W
P54003	4932.YML052W
P15436	4932.YDL102W
P40212	4932.YMR142C
Q06091	4932.YPR101W
Q12023	4932.YDL011C
Q08220	4932.YOL049W
Q04175	4932.YDR395W
Q04093	4932.YDR444W
Q12285	4932.YOL111C
P43638	4932.YJL042W
P25371	4932.YCR011C
P07910	9606.ENSP00000451291
Q12052	4932.YPL157W
Q12402	4932.YPR028W
P53324	4932.YGR263C
P21373	4932.YJR049C
P39991	4932.YEL025C
P47089	4932.YJR014W
Q12675	4932.YDR093W
Q04373	4932.YDR496C
P53910	4932.YNL140C
P04819	4932.YDL164C
P53549	4932.YOR259C
P00128	4932.YDR529C
Q12846	9606.ENSP00000317714
Q969G2	9606.ENSP00000263726
P25443	4932.YGL123W
P38247	4932.YBR077C
Q08229	4932.YOL070C
P38855	4932.YHR160C
P43567	4932.YFL030W
O13546	4932.YLR232W
Q99380	4932.YDL232W
Q12020	4932.YLR082C
P54005	4932.YMR316W
P17967	4932.YCL043C
P07244	4932.YGL234W
P35731	4932.YKL055C
Q03533	4932.YMR291W
P25693	4932.YDL127W
P28584	4932.YKR050W
P38628	4932.YEL058W
P38213	4932.YBR007C
P40042	4932.YER066W
Q15102	9606.ENSP00000444935
Q08231	4932.YOL072W
P29467	4932.YER044C-A
P38151	4932.YBR233W
P53177	4932.YGL050W
Q07532	4932.YDL115C
P38900	4932.YHR219W
P30952	4932.YNL117W
P00950	4932.YKL152C
Q9H9H4	9606.ENSP00000267202
Q07655	4932.YDL224C
P16892	4932.YBL016W
Q05521	4932.YDR284C
P38439	4932.YOR123C
P38255	4932.YBR095C
P23561	4932.YLR362W
Q05637	4932.YDR281C
P40898	4932.YJL211C
P36528	4932.YNL252C
P46972	4932.YMR035W
Q06204	4932.YLR446W
P40961	4932.YGR132C
P38841	4932.YHR138C
P27929	4932.YNL137C
P36026	4932.YKR098C
Q08746	4932.YOR294W
P40094	4932.YER157W
P32458	4932.YJR076C
P32472	4932.YDR519W
P47988	4932.YOR337W
Q99382	4932.YLR065C
P47822	4932.YDR308C
Q07623	4932.YDL213C
P32494	4932.YDR176W
P10662	4932.YDR347W
P35994	4932.YKL224C
P15646	4932.YDL014W
P13186	4932.YLR096W
Q07914	4932.YLR008C
P29469	4932.YBL023C
P25618	4932.YCR017C
P27692	4932.YML010W
P32836	4932.YOR185C
P38165	4932.YBL103C
Q12253	4932.YLR046C
P12630	4932.YIL015W
P38701	4932.YHL015W
Q08540	4932.YOR169C
P25370	4932.YCL036W
P52924	4932.YNR075W
P53173	4932.YGL054C
P25612	4932.YCR107W
P52489	4932.YOR347C
P53233	4932.YGR052W
P35844	4932.YPL145C
Q03419	4932.YDR492W
P0CF16	4932.YML003W
Q02100	4932.YNL167C
Q03776	4932.YDR235W
P50276	4932.YGR055W
Q9BWC9	9606.ENSP00000465757
Q12173	4932.YGR109W-A
Q06287	4932.YLR186W
P36131	4932.YKR037C
P39108	4932.YDR142C
P37198	9606.ENSP00000471191
P27654	4932.YBR067C
Q04502	4932.YML089C
Q12300	4932.YDL138W
Q03795	4932.YMR155W
Q01855	4932.YOL040C
P39944	4932.YER144C
P38714	4932.YHR091C
Q9UJX6	9606.ENSP00000314004
Q08285	4932.YOL142W
Q12749	4932.YLR383W
Q12213	4932.YPL198W
P40548	4932.YIL016W
Q9BQC3	9606.ENSP00000255108
O43257	9606.ENSP00000304593
P41735	4932.YOR125C
P25586	4932.YCL059C
P80667	4932.YLR191W
Q99181	4932.YOR319W
P38246	4932.YBR076W
Q07351	4932.YDL048C
P53065	4932.YGL243W
P46970	4932.YJR132W
P49018	4932.YDR331W
P52553	4932.YLR200W
P34160	4932.YMR125W
Q05946	4932.YLR222C
P32324	4932.YDR385W
Q08916	4932.YPL142C
P31378	4932.YAL015C
P87271	4932.YDR455C
P40019	4932.YER030W
P32478	4932.YJL159W
P40963	4932.YMR127C
P07259	4932.YJL130C
P13185	4932.YDR122W
A8BLG8	184922.A8BLG8
Q08471	4932.YOR066W
Q12340	4932.YOR172W
O75821	9606.ENSP00000253108
P33418	4932.YKL205W
P10659	4932.YLR180W
P39986	4932.YEL031W
P33399	4932.YDL051W
P38155	4932.YBR301W
Q12489	4932.YDL012C
P36012	4932.YKL049C
Q06508	4932.YPR139C
Q05541	4932.YDR288W
P10507	4932.YLR163C
P32457	4932.YLR314C
P38735	4932.YHL035C
P38646	9606.ENSP00000297185
P46964	4932.YOR103C
Q08108	4932.YOL011W
P40550	4932.YIL013C
P53724	4932.YNR022C
P39715	4932.YAL059W
P25631	4932.YCR051W
P53130	4932.YGL121C
Q08911	4932.YOR388C
Q12100	4932.YDL025C
Q07896	4932.YLR002C
P53135	4932.YGL113W
Q12412	4932.YOR161C
P00925	4932.YHR174W
Q12289	4932.YOR100C
Q05958	4932.YLR228C
Q08903	4932.YOR379C
P53840	4932.YNL273W
P05150	4932.YJL088W
P09733	4932.YML085C
P39009	4932.YDL101C
Q07688	4932.YDL235C
P53630	4932.YNR057C
P21304	4932.YLR196W
P29295	4932.YPL204W
P12866	4932.YKL209C
P25616	4932.YCR015C
P12683	4932.YML075C
P38775	4932.YHR045W
P33412	4932.YGR007W
P53139	4932.YGL108C
P39561	4932.YHR212W-A
P38800	4932.YHR080C
Q02883	4932.YPL103C
P53947	4932.YNL058C
P52490	4932.YDR092W
Q05543	4932.YDR289C
O43617	9606.ENSP00000480332
Q08930	4932.YPL191C
Q08965	4932.YPL217C
P30605	4932.YDR497C
Q12511	4932.YOR090C
P53226	4932.YGR041W
P38910	4932.YOR020C
Q12330	4932.YOR159C
P00127	4932.YFR033C
P36004	4932.YKL168C
P40358	4932.YJL073W
Q06822	4932.YPR085C
Q08645	4932.YOR241W
Q03208	4932.YML119W
Q03707	4932.YML034W
Q04895	4932.YIR028W
P54861	4932.YLL001W
P39979	4932.YEL066W
P40353	4932.YOR377W
P25808	4932.YFL002C
O94276	4896.SPBP8B7.28c.1
P38148	4932.YBR276C
P39552	4932.YAR033W
P19146	4932.YDL137W
Q12161	4932.YOL054W
P33757	4932.YBR250W
Q12219	4932.YOR114W
P34730	4932.YDR099W
P22517	4932.YOL016C
P40100	4932.YER185W
Q05812	4932.YLR219W
P53857	4932.YNL234W
P25583	4932.YCL055W
P16140	4932.YBR127C
P40524	4932.YIL054W
P24004	4932.YKL197C
Q06053	4932.YLR401C
P22211	4932.YNL183C
Q12180	4932.YOL089C
P40473	4932.YIL122W
P47159	4932.YJR124C
Q03788	4932.YDR250C
P36115	4932.YKR019C
P28320	4932.YKL095W
P40310	4932.YJL093C
P04817	4932.YEL063C
P38265	4932.YBR107C
P39939	4932.YER131W
P92958	3702.AT3G29160.1
Q03503	4932.YPR051W
Q9Y4K3	9606.ENSP00000433623
P31947	9606.ENSP00000340989
O95273	9606.ENSP00000300213
P30902	4932.YKL016C
O14976	9606.ENSP00000314499
Q04487	4932.YMR118C
Q08204	4932.YOL034W
P40433	4932.YIL107C
P38147	4932.YBR274W
Q03694	4932.YMR204C
Q12512	4932.YOL154W
P53960	4932.YNL040W
P49902	9606.ENSP00000339479
P32328	4932.YPR111W
P49334	4932.YNL131W
P52867	4932.YDL093W
P14742	4932.YKL104C
P40169	4932.YNL194C
P42826	4932.YGR194C
P25694	4932.YDL126C
Q07629	4932.YDL218W
P00560	4932.YCR012W
P38853	4932.YHR158C
P32332	4932.YKL120W
P0C0T4	4932.YLR333C
P38958	4932.YDR079W
Q07438	4932.YDL071C
Q12082	4932.YDL157C
Q08227	4932.YOL065C
P07251	4932.YBL099W
Q03071	4932.YPL046C
P40012	4932.YER014W
Q08749	4932.YOR297C
P54784	4932.YML065W
P06781	4932.YNL090W
P38872	4932.YHR185C
Q06672	4932.YLR435W
P38697	4932.YHR216W
P32589	4932.YPL106C
P43582	4932.YFL010C
P39981	4932.YEL064C
Q12277	4932.YDL111C
P39721	4932.YAL049C
P47188	4932.YJR162C
P38863	4932.YHR172W
P39938	4932.YGL189C
P46997	4932.YJL162C
P07560	4932.YFL005W
